,adapt,avg_rate,first_isi,isi_cv,latency,mean_isi,median_isi,peak_deflect,sag,stim_amp,v_baseline,cell_id,norm_stim_amp
11,,0.0,,,,,,"(-77.62146, 2284)",0.2686091959476471,-125.0,-68.68063354492188,14617312.abf,-0.625
12,,0.0,,,,,,"(-75.97351, 2174)",0.2373526394367218,-100.0,-68.66670989990234,14617312.abf,-0.5
13,,0.0,,,,,,"(-74.34082, 2481)",0.28114911913871765,-75.0,-68.8702621459961,14617312.abf,-0.375
14,,0.0,,,,,,"(-72.73865, 2570)",0.23925262689590454,-50.0,-68.94806671142578,14617312.abf,-0.25
15,,0.0,,,,,,"(-70.999146, 2442)",0.29967883229255676,-25.0,-69.04270935058594,14617312.abf,-0.125
16,,0.0,,,,,,"(-68.26782, 7524)",0.198862686753273,0.0,-69.1972885131836,14617312.abf,0.0
17,,0.0,,,,,,"(-66.986084, 10756)",-2.164454698562622,25.0,-69.36553955078125,14617312.abf,0.125
18,,0.0,,,,,,"(-65.35339, 2684)",-4.348484039306641,50.0,-69.4659194946289,14617312.abf,0.25
19,,0.0,,,,,,"(-63.52234, 2316)",-3.839825391769409,75.0,-69.67252349853516,14617312.abf,0.375
20,,0.0,,,,,,"(-61.38611, 2997)",-4.63839864730835,100.0,-69.83411407470703,14617312.abf,0.5
21,,0.0,,,,,,"(-59.249878, 2726)",-5.666599750518799,125.0,-69.72339630126953,14617312.abf,0.625
22,,0.0,,,,,,"(-56.44226, 2732)",-5.805164813995361,150.0,-70.13294982910156,14617312.abf,0.75
23,,0.0,,,,,,"(-52.886963, 2790)",-6.227587699890137,175.0,-70.12688446044922,14617312.abf,0.875
24,-0.018144793158637446,20.001333422228146,0.05896000000000001,0.14407741207816652,0.076,0.0473490909090909,0.04752000000000001,"(11.520386, 8726)",-7.21599817276001,200.0,-70.47288513183594,14617312.abf,1.0
25,0.0008431121586153068,40.00266684445629,0.027480000000000004,0.09505362786295676,0.030520000000000005,0.024273043478260873,0.024200000000000055,"(11.871338, 3115)",-5.71737813949585,225.0,-71.07195281982422,14617312.abf,1.125
26,0.0009616095603564326,55.003666911127404,0.0174,0.06816909043701382,0.02012,0.01782875,0.01781999999999996,"(12.084961, 11804)",-5.522805213928223,250.0,-71.2914047241211,14617312.abf,1.25
27,0.001983583875338744,70.00466697779851,0.012719999999999995,0.06240654624170554,0.01396,0.013996097560975612,0.013800000000000034,"(12.039185, 3777)",-5.3636345863342285,275.0,-71.55789947509766,14617312.abf,1.375
28,0.002354381283385321,83.33888925928395,0.009599999999999997,0.06628664938645897,0.0116,0.011848979591836735,0.011919999999999986,"(12.237549, 13022)",-4.773934364318848,300.0,-71.7047348022461,14617312.abf,1.5
29,0.00197231381607139,100.00666711114073,0.009480000000000002,0.056505826642718956,0.008720000000000006,0.00996406779661017,0.009959999999999997,"(12.329102, 13943)",-4.561463832855225,325.0,-71.80330657958984,14617312.abf,1.625
0,,0.0,,,,,,"(-93.26172, 1073)",0.05912436172366142,-400.0,-72.33514404296875,14624359.abf,-2.2857142857142856
1,,0.0,,,,,,"(-92.36145, 1083)",0.06587473303079605,-375.0,-71.9093246459961,14624359.abf,-2.142857142857143
2,,0.0,,,,,,"(-91.26282, 1119)",0.06401243060827255,-350.0,-72.06112670898438,14624359.abf,-2.0
3,,0.0,,,,,,"(-90.17944, 1102)",0.06436201184988022,-325.0,-71.67642211914062,14624359.abf,-1.8571428571428572
4,,0.0,,,,,,"(-88.912964, 1151)",0.06557875126600266,-300.0,-71.80111694335938,14624359.abf,-1.7142857142857142
5,,0.0,,,,,,"(-87.70752, 1177)",0.05372634902596474,-275.0,-71.80968475341797,14624359.abf,-1.5714285714285714
6,,0.0,,,,,,"(-86.60889, 1165)",0.06764797121286392,-250.0,-71.62033081054688,14624359.abf,-1.4285714285714286
7,,0.0,,,,,,"(-85.34241, 1212)",0.05433788523077965,-225.0,-71.6536865234375,14624359.abf,-1.2857142857142858
8,,0.0,,,,,,"(-84.09119, 1162)",0.05352097377181053,-200.0,-71.6776123046875,14624359.abf,-1.1428571428571428
9,,0.0,,,,,,"(-82.87048, 1497)",0.06700371205806732,-175.0,-71.77975463867188,14624359.abf,-1.0
10,,0.0,,,,,,"(-81.604004, 1232)",0.07466714084148407,-150.0,-71.74703979492188,14624359.abf,-0.8571428571428571
11,,0.0,,,,,,"(-80.18494, 1268)",0.06705415993928909,-125.0,-71.76437377929688,14624359.abf,-0.7142857142857143
12,,0.0,,,,,,"(-78.689575, 1452)",0.0557744987308979,-100.0,-71.85821533203125,14624359.abf,-0.5714285714285714
13,,0.0,,,,,,"(-77.22473, 1631)",0.06716277450323105,-75.0,-71.95552825927734,14624359.abf,-0.42857142857142855
14,,0.0,,,,,,"(-75.75989, 1305)",0.08216221630573273,-50.0,-72.1312255859375,14624359.abf,-0.2857142857142857
15,,0.0,,,,,,"(-74.23401, 1653)",0.15660583972930908,-25.0,-72.39572143554688,14624359.abf,-0.14285714285714285
16,,0.0,,,,,,"(-71.82312, 6289)",0.6345205903053284,0.0,-72.1400146484375,14624359.abf,0.0
17,,0.0,,,,,,"(-70.388794, 1611)",-4.805044174194336,25.0,-72.2696533203125,14624359.abf,0.14285714285714285
18,,0.0,,,,,,"(-68.25256, 3984)",-6.506691932678223,50.0,-72.36343383789062,14624359.abf,0.2857142857142857
19,,0.0,,,,,,"(-66.4978, 1407)",-6.151499271392822,75.0,-72.56200408935547,14624359.abf,0.42857142857142855
20,,0.0,,,,,,"(-64.48364, 1502)",-7.0954694747924805,100.0,-72.561279296875,14624359.abf,0.5714285714285714
21,,0.0,,,,,,"(-62.332153, 1555)",-7.984279155731201,125.0,-72.64734649658203,14624359.abf,0.7142857142857143
22,,0.0,,,,,,"(-59.58557, 1690)",-8.72806167602539,150.0,-72.78368377685547,14624359.abf,0.8571428571428571
23,,1.6667777851856789,,,0.12880000000000003,,,"(44.570923, 1956)",-10.394137382507324,175.0,-72.92141723632812,14624359.abf,1.0
24,0.0771954108086029,6.6671111407427155,0.13829999999999998,0.1254806871196816,0.06980000000000001,0.16606666666666667,0.1714,"(44.34204, 2748)",-9.772820472717285,200.0,-72.88953399658203,14624359.abf,1.1428571428571428
25,0.07444339930617183,10.000666711114073,0.06659999999999999,0.18980227892941717,0.054000000000000006,0.10595999999999998,0.11539999999999995,"(44.25049, 1874)",-12.076635360717773,225.0,-72.70413970947266,14624359.abf,1.2857142857142858
26,0.08942346065111748,11.667444496299753,0.03620000000000001,0.24781099087152608,0.0442,0.0806,0.0884,"(43.807983, 1472)",-8.061559677124023,250.0,-72.39987182617188,14624359.abf,1.4285714285714286
27,0.07314982510329801,15.00100006667111,0.024700000000000014,0.24220147669927306,0.0363,0.0667375,0.07149999999999997,"(43.22815, 4898)",-9.165848731994629,275.0,-72.17432403564453,14624359.abf,1.5714285714285714
28,0.0661452430047287,16.66777785185679,0.021900000000000003,0.23034460452980823,0.030600000000000002,0.061022222222222235,0.0655,"(43.807983, 2484)",-9.609332084655762,300.0,-71.8836898803711,14624359.abf,1.7142857142857142
29,0.06193338400934224,16.66777785185679,0.02289999999999999,0.22745783988991286,0.027800000000000005,0.05823333333333333,0.06240000000000001,"(43.380737, 1750)",-6.043097496032715,325.0,-71.80303955078125,14624359.abf,1.8571428571428572
0,,0.0,,,,,,"(-129.31824, 2163)",0.07278241962194443,-400.0,-76.80419921875,14624325.abf,-8.0
1,,0.0,,,,,,"(-126.54114, 2190)",0.07581540942192078,-375.0,-76.06978607177734,14624325.abf,-7.5
2,,0.0,,,,,,"(-123.550415, 2195)",0.07225489616394043,-350.0,-75.95841217041016,14624325.abf,-7.0
3,,0.0,,,,,,"(-121.35315, 2178)",0.08227847516536713,-325.0,-76.16954040527344,14624325.abf,-6.5
4,,0.0,,,,,,"(-118.621826, 2198)",0.08823740482330322,-300.0,-76.28446197509766,14624325.abf,-6.0
5,,0.0,,,,,,"(-115.57007, 2209)",0.09569522738456726,-275.0,-76.20203399658203,14624325.abf,-5.5
6,,0.0,,,,,,"(-112.60986, 2201)",0.10642822086811066,-250.0,-76.03443908691406,14624325.abf,-5.0
7,,0.0,,,,,,"(-109.34448, 2179)",0.10609829425811768,-225.0,-76.18848419189453,14624325.abf,-4.5
8,,0.0,,,,,,"(-106.43005, 2236)",0.11113291233778,-200.0,-76.15034484863281,14624325.abf,-4.0
9,,0.0,,,,,,"(-103.378296, 2284)",0.1187262162566185,-175.0,-76.434814453125,14624325.abf,-3.5
10,,0.0,,,,,,"(-100.128174, 2380)",0.11782080680131912,-150.0,-76.3287124633789,14624325.abf,-3.0
11,,0.0,,,,,,"(-96.23718, 2400)",0.11144502460956573,-125.0,-76.3017349243164,14624325.abf,-2.5
12,,0.0,,,,,,"(-93.73474, 2486)",0.13610732555389404,-100.0,-75.56901550292969,14624325.abf,-2.0
13,,0.0,,,,,,"(-90.08789, 2532)",0.10630394518375397,-75.0,-76.3503189086914,14624325.abf,-1.5
14,,0.0,,,,,,"(-86.53259, 2888)",0.12909288704395294,-50.0,-76.55377197265625,14624325.abf,-1.0
15,,0.0,,,,,,"(-82.32117, 3211)",0.326860249042511,-25.0,-76.70238494873047,14624325.abf,-0.5
16,,0.0,,,,,,"(-76.1261, 15106)",1.1220464706420898,0.0,-77.10762786865234,14624325.abf,0.0
17,,0.0,,,,,,"(-70.29724, 3866)",-11.701972007751465,25.0,-77.32360076904297,14624325.abf,0.5
18,0.04677140220475752,10.000666711114073,0.0802,0.17115141996486108,0.10028000000000002,0.08846400000000001,0.0802,"(27.862549, 15235)",-21.59702491760254,50.0,-77.63267517089844,14624325.abf,1.0
19,0.01414719433520769,28.33522234815654,0.02528000000000001,0.10978468304011477,0.040080000000000005,0.0338875,0.03370000000000001,"(29.571533, 15262)",-22.192590713500977,75.0,-77.8464126586914,14624325.abf,1.5
20,0.012140587868973858,38.33588905927061,0.01680000000000001,0.11064307294259343,0.024959999999999996,0.025756363636363636,0.02642,"(30.014038, 14304)",-15.572138786315918,100.0,-77.75119018554688,14624325.abf,2.0
21,0.012893101299187073,45.00300020001333,0.01228,0.12443850629084738,0.01804,0.02168923076923077,0.022519999999999984,"(30.181885, 10939)",-13.719840049743652,125.0,-77.3095474243164,14624325.abf,2.5
22,0.014153236995811,50.003333555570364,0.010359999999999994,0.14583677651825147,0.013200000000000003,0.019569655172413793,0.02011999999999997,"(29.907227, 13427)",-12.099241256713867,150.0,-76.6968994140625,14624325.abf,3.0
23,0.013022086562434532,55.003666911127404,0.00896000000000001,0.15371805603969638,0.009959999999999997,0.018165,0.01927999999999999,"(29.434204, 16455)",-11.143848419189453,175.0,-76.210693359375,14624325.abf,3.5
24,0.013751578604343574,58.33722248149876,0.007720000000000005,0.16725708605017678,0.007959999999999995,0.016885882352941178,0.017600000000000005,"(29.006958, 3251)",-9.806293487548828,200.0,-76.04312133789062,14624325.abf,4.0
25,0.013345170202524997,63.337555837055795,0.007120000000000001,0.16451365681465233,0.006839999999999999,0.015964324324324326,0.016679999999999973,"(28.305054, 3129)",-9.960968017578125,225.0,-75.89643859863281,14624325.abf,4.5
26,0.01337937269181768,66.67111140742716,0.006559999999999996,0.17035893717629533,0.005720000000000003,0.014847179487179488,0.015639999999999987,"(26.641846, 2674)",-9.577975273132324,250.0,-75.63128662109375,14624325.abf,5.0
27,0.009792510467786128,70.00466697779851,0.0071199999999999875,0.14080010676984703,0.010720000000000007,0.014319024390243903,0.014639999999999986,"(25.787354, 3174)",-9.682090759277344,275.0,-75.37252807617188,14624325.abf,5.5
28,0.0176034038596832,43.33622241482765,0.006879999999999997,0.1631540669238249,0.010239999999999999,0.013249600000000002,0.013919999999999988,"(25.756836, 1778)",-9.8703031539917,300.0,-75.50593566894531,14624325.abf,6.0
29,0.029563196172214718,26.668444562970862,0.006319999999999992,0.21800894369795915,0.008800000000000002,0.011837333333333333,0.013000000000000012,"(26.33667, 1763)",-9.54094123840332,325.0,-75.12173461914062,14624325.abf,6.5
0,,0.0,,,,,,"(-98.49548, 1028)",0.07184842228889465,-400.0,-77.25875854492188,14624371.abf,-1.4545454545454546
1,,0.0,,,,,,"(-97.00012, 1052)",0.05669930577278137,-375.0,-76.6291275024414,14624371.abf,-1.3636363636363635
2,,0.0,,,,,,"(-95.703125, 1159)",0.05119394510984421,-350.0,-76.55652618408203,14624371.abf,-1.2727272727272727
3,,0.0,,,,,,"(-94.58923, 1138)",0.05314267799258232,-325.0,-76.46475219726562,14624371.abf,-1.1818181818181819
4,,0.0,,,,,,"(-93.307495, 1112)",0.0547533854842186,-300.0,-76.23883056640625,14624371.abf,-1.0909090909090908
5,,0.0,,,,,,"(-92.163086, 1153)",0.053664591163396835,-275.0,-76.25076293945312,14624371.abf,-1.0
6,,0.0,,,,,,"(-90.9729, 1190)",0.0529804453253746,-250.0,-76.30972290039062,14624371.abf,-0.9090909090909091
7,,0.0,,,,,,"(-89.767456, 1203)",0.050960246473550797,-225.0,-76.22738647460938,14624371.abf,-0.8181818181818182
8,,0.0,,,,,,"(-88.34839, 1358)",0.06935864686965942,-200.0,-76.13204956054688,14624371.abf,-0.7272727272727273
9,,0.0,,,,,,"(-87.06665, 1186)",0.05354567617177963,-175.0,-76.1712646484375,14624371.abf,-0.6363636363636364
10,,0.0,,,,,,"(-85.60181, 1473)",0.04501865804195404,-150.0,-76.18426513671875,14624371.abf,-0.5454545454545454
11,,0.0,,,,,,"(-84.32007, 1504)",0.04517341032624245,-125.0,-76.33694458007812,14624371.abf,-0.45454545454545453
12,,0.0,,,,,,"(-82.93152, 1340)",0.04953546077013016,-100.0,-76.35535430908203,14624371.abf,-0.36363636363636365
13,,0.0,,,,,,"(-81.35986, 2047)",0.0205136239528656,-75.0,-76.46563720703125,14624371.abf,-0.2727272727272727
14,,0.0,,,,,,"(-79.956055, 2324)",0.0402061864733696,-50.0,-76.474365234375,14624371.abf,-0.18181818181818182
15,,0.0,,,,,,"(-78.36914, 1295)",0.026302725076675415,-25.0,-76.549560546875,14624371.abf,-0.09090909090909091
16,,0.0,,,,,,"(-76.47705, 1184)",0.5534132122993469,0.0,-76.60832977294922,14624371.abf,0.0
17,,0.0,,,,,,"(-74.55444, 1797)",-5.162461757659912,25.0,-76.67303466796875,14624371.abf,0.09090909090909091
18,,0.0,,,,,,"(-72.84546, 2256)",-6.400814056396484,50.0,-76.74685668945312,14624371.abf,0.18181818181818182
19,,0.0,,,,,,"(-71.36536, 1792)",-5.738907337188721,75.0,-76.84698486328125,14624371.abf,0.2727272727272727
20,,0.0,,,,,,"(-69.68689, 1586)",-5.972250938415527,100.0,-77.01873779296875,14624371.abf,0.36363636363636365
21,,0.0,,,,,,"(-67.67273, 1806)",-6.213303565979004,125.0,-77.08565521240234,14624371.abf,0.45454545454545453
22,,0.0,,,,,,"(-65.64331, 1746)",-6.382560729980469,150.0,-77.16537475585938,14624371.abf,0.5454545454545454
23,,0.0,,,,,,"(-63.827515, 1613)",-6.493335247039795,175.0,-77.30844116210938,14624371.abf,0.6363636363636364
24,,0.0,,,,,,"(-61.569214, 1618)",-6.599817752838135,200.0,-77.37218475341797,14624371.abf,0.7272727272727273
25,,0.0,,,,,,"(-58.441162, 1848)",-7.234805107116699,225.0,-77.1384506225586,14624371.abf,0.8181818181818182
26,,0.0,,,,,,"(-54.763794, 2140)",-7.622263431549072,250.0,-77.5723876953125,14624371.abf,0.9090909090909091
27,0.07266158169409873,5.000333355557037,0.231,0.07266158169409873,0.0833,0.2491,0.2491,"(40.786743, 3811)",-10.204744338989258,275.0,-77.58440399169922,14624371.abf,1.0
28,0.11868421824720021,6.6671111407427155,0.10000000000000002,0.18995016158746067,0.059,0.13373333333333334,0.13989999999999997,"(40.542603, 2258)",-8.352750778198242,300.0,-77.41671752929688,14624371.abf,1.0909090909090908
29,0.11112543129301977,10.000666711114073,0.04709999999999999,0.2668460665762272,0.049600000000000005,0.09966,0.11080000000000001,"(40.81726, 1635)",-6.381913661956787,325.0,-77.37545013427734,14624371.abf,1.1818181818181819
0,,0.0,,,,,,"(-104.75159, 1017)",0.06649851053953171,-400.0,-70.63967895507812,14624300.abf,-4.0
1,,0.0,,,,,,"(-103.10364, 988)",0.07539602369070053,-375.0,-69.81742095947266,14624300.abf,-3.75
2,,0.0,,,,,,"(-101.19629, 1057)",0.0740852802991867,-350.0,-69.13836669921875,14624300.abf,-3.5
3,,0.0,,,,,,"(-98.80066, 1049)",0.04118778184056282,-325.0,-68.9083251953125,14624300.abf,-3.25
4,,0.0,,,,,,"(-97.717285, 1013)",0.08299699425697327,-300.0,-69.59407806396484,14624300.abf,-3.0
5,,0.0,,,,,,"(-95.85571, 1199)",0.056954264640808105,-275.0,-69.48361206054688,14624300.abf,-2.75
6,,0.0,,,,,,"(-94.2688, 1166)",0.03981523960828781,-250.0,-68.99898529052734,14624300.abf,-2.5
7,,0.0,,,,,,"(-92.300415, 1069)",0.05977274850010872,-225.0,-69.14450073242188,14624300.abf,-2.25
8,,0.0,,,,,,"(-90.31677, 1083)",0.0890154018998146,-200.0,-69.51947021484375,14624300.abf,-2.0
9,,0.0,,,,,,"(-87.509155, 1386)",0.08312083780765533,-175.0,-67.8681640625,14624300.abf,-1.75
10,,0.0,,,,,,"(-84.8999, 1197)",0.07192149758338928,-150.0,-68.34225463867188,14624300.abf,-1.5
11,,0.0,,,,,,"(-83.03833, 1118)",0.07029824703931808,-125.0,-68.61824798583984,14624300.abf,-1.25
12,,0.0,,,,,,"(-81.710815, 4545)",0.10015071928501129,-100.0,-69.83795166015625,14624300.abf,-1.0
13,,0.0,,,,,,"(-77.48413, 1353)",0.037130534648895264,-75.0,-67.5599365234375,14624300.abf,-0.75
14,,0.0,,,,,,"(-75.72937, 2746)",0.15888634324073792,-50.0,-69.15701293945312,14624300.abf,-0.5
15,,0.0,,,,,,"(-73.12012, 1617)",0.2989242374897003,-25.0,-69.65713500976562,14624300.abf,-0.25
16,,0.0,,,,,,"(-69.04602, 3583)",-5.2522478103637695,0.0,-71.73859405517578,14624300.abf,0.0
17,,0.0,,,,,,"(-65.979004, 1295)",-6.256758213043213,25.0,-70.13726806640625,14624300.abf,0.25
18,,0.0,,,,,,"(-62.408447, 1735)",-7.637487411499023,50.0,-70.85675048828125,14624300.abf,0.5
19,,0.0,,,,,,"(-58.792114, 6087)",-13.293251037597656,75.0,-71.51045989990234,14624300.abf,0.75
20,0.023476149127927864,6.6671111407427155,0.14300000000000002,0.049918399039033674,0.09400000000000001,0.15363333333333334,0.15710000000000002,"(28.259277, 3038)",-10.435762405395508,100.0,-71.21621704101562,14624300.abf,1.0
21,0.035572629583828785,10.000666711114073,0.08030000000000002,0.12201121534576352,0.055499999999999994,0.09474,0.09889999999999999,"(28.656006, 5960)",-8.106595993041992,125.0,-71.04946899414062,14624300.abf,1.25
22,0.04384771506019917,13.334222281485431,0.043200000000000016,0.1627631348463142,0.043,0.07045714285714286,0.0748,"(29.571533, 1530)",-8.900995254516602,150.0,-71.28634643554688,14624300.abf,1.5
23,0.038747730437519765,18.334555637042467,0.028899999999999995,0.17278432425568457,0.036000000000000004,0.055400000000000005,0.05910000000000004,"(30.227661, 5978)",-11.346323013305664,175.0,-71.66632843017578,14624300.abf,1.75
24,0.05427960771459509,20.001333422228146,0.016399999999999998,0.21443392231580552,0.030100000000000002,0.047172727272727276,0.05009999999999998,"(31.00586, 4072)",-7.674204349517822,200.0,-71.989501953125,14624300.abf,2.0
25,0.04277528120851092,25.001666777785182,0.012799999999999992,0.20174454089391675,0.0257,0.040664285714285715,0.04345000000000003,"(32.043457, 5323)",-8.428899765014648,225.0,-73.08618927001953,14624300.abf,2.25
26,0.043892246333540254,28.33522234815654,0.010099999999999998,0.21810939752267006,0.0189,0.03445625,0.03669999999999998,"(32.440186, 5230)",-7.30349588394165,250.0,-71.43997955322266,14624300.abf,2.5
27,0.03822026744361469,31.668777918527898,0.009400000000000006,0.20873686688800422,0.017299999999999996,0.032294444444444445,0.03435000000000005,"(32.943726, 6655)",-6.147433280944824,275.0,-71.5881118774414,14624300.abf,2.75
28,0.03777947765148582,33.33555570371358,0.009500000000000008,0.21559217085092208,0.015399999999999997,0.03007368421052632,0.03199999999999997,"(33.15735, 3481)",-6.364798545837402,300.0,-71.55795288085938,14624300.abf,3.0
29,0.03409880757720453,35.002333488899254,0.008800000000000002,0.2171806024332533,0.014399999999999996,0.028850000000000004,0.030449999999999977,"(33.90503, 6253)",-6.4686784744262695,325.0,-71.80862426757812,14624300.abf,3.25
0,,0.0,,,,,,"(-108.35266, 951)",0.0727030411362648,-400.0,-77.67890167236328,14624311.abf,-2.6666666666666665
1,,0.0,,,,,,"(-106.73523, 924)",0.07404898852109909,-375.0,-77.8488540649414,14624311.abf,-2.5
2,,0.0,,,,,,"(-104.79736, 979)",0.06172250583767891,-350.0,-76.46829986572266,14624311.abf,-2.3333333333333335
3,,0.0,,,,,,"(-103.1189, 997)",0.04631396383047104,-325.0,-76.11227416992188,14624311.abf,-2.1666666666666665
4,,0.0,,,,,,"(-101.364136, 1003)",0.040805067867040634,-300.0,-76.13729858398438,14624311.abf,-2.0
5,,0.0,,,,,,"(-100.14343, 980)",0.05777173116803169,-275.0,-76.29116821289062,14624311.abf,-1.8333333333333333
6,,0.0,,,,,,"(-98.55652, 1057)",0.08319761604070663,-250.0,-76.49065399169922,14624311.abf,-1.6666666666666667
7,,0.0,,,,,,"(-97.12219, 1115)",0.10097523033618927,-225.0,-76.20248413085938,14624311.abf,-1.5
8,,0.0,,,,,,"(-94.7113, 1331)",0.06986129283905029,-200.0,-76.10101318359375,14624311.abf,-1.3333333333333333
